src_title,db_type,fonds_title,creator,image_title,subjects,names,creation_date,image_number,description,image_url
Title based on content of image.,Photographs,,Chris Bruun,Summer Storm - Image 3 of 5,"Aerial views, Buildings, Rain, Weather",,21 July 2011 (20:55:18),EA-784-651,"After the rain from the storm.
Aerial view taken from 120 Street looking northeast across 104 Avenue; includes low rise buildings and the Oliver Square shopping plaza (Bubble, Staples, London Drugs, Kelsey's and Brewster's).",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MjM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NzM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Summer Storm - Image 4 of 5,"Aerial views, Buildings, Cityscapes, Rainbows",,21 July 2011 (21:32:08),EA-784-652,"Rainbow after the storm.
Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MjQ=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NzQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Summer Storm - Image 5 of 5,"Aerial views, Buildings, Rainbows",,21 July 2011 (21:32:22),EA-784-653,"Rainbow after the storm.
Aerial view taken from 104 Avenue and 120 Street looking northeast; includes Grant MacEwan and Epcor.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MjU=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NzU=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Rainbow Over Edmonton,"Aerial views, Cityscapes, Rainbows",,22 July 2011 (21:57:10),EA-784-654,Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; includes double rainbow over downtown skyline.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MjY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5NzY=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Rainbow Over Edmonton,"Aerial views, Cityscapes, Rainbows",,22 July 2011 (21:58:04),EA-784-655,Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2Mjc=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5Nzc=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Rainbow Over Edmonton,"Aerial views, Buildings, Cityscapes, Rainbows",,22 July 2011 (21:58:44),EA-784-656,Aerial view taken from 104 Avenue and 120 Street looking south along 120 Street towards Jasper Avenue; includes Allin Clinic.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2Mjg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5Nzg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Rainbow Over Edmonton,"Aerial views, Cityscapes, Rainbows",,22 July 2011 (21:59:09),EA-784-657,Aerial view taken from 104 Avenue and 120 Street looking southeast across Oliver towards Jasper Avenue.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2Mjk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5Nzk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Rainbow Over Edmonton,"Aerial views, Cityscapes, Clouds, Rainbows",,22 July 2011 (22:00:40),EA-784-658,Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown skyline.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MzA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5ODA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking Southwest Towards Glenora,"Aerial views, Buildings, Winter",,[ca. 2009],EA-784-66,"Includes The Dakota and Parkview Manor, high-rises along Jasper Avenue (Bristol Tower, Top of the Valley, Valleyview Manor, The Gainsborough, The Athabascan, The Glenora and Fontaine), the steeple of the Robertson-Wesley United Church, High Street condos, and Plaza 124 and The Guardian on 124 Street.
Note - compare with EA-784-65 and 67.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTI4MjM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MjkzNTA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Closeup of Downtown Condos,"Aerial views, Buildings",,26 July 2011 (16:48:20),EA-784-664,"Aerial view taken from 104 Avenue and 120 Street looking east towards downtown; includes partials of condominiums near 104 Avenue from 105 Street to 110 Street (Quest, Legacy, Alta Vista and Venetian).",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2MzY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5ODY=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Oakwood Towers,"Aerial views, Buildings",,26 July 2011 (16:50:59),EA-784-665,Aerial view taken from 104 Avenue and 120 Street of condominium at 102 Avenue and 117 Street.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2Mzc=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5ODc=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Closeup of Low Rise Building,"Aerial views, Buildings, Trees",,26 July 2011 (16:52:50),EA-784-666,"Aerial view taken from 104 Avenue and 120 Street, likely looking east.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2Mzg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5ODg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,DATS Bus at Kiwanis Place Front Entrance,"Aerial views, Gardens, People with disabilities, Sidewalks",,26 July 2011 (17:13:28),EA-784-667,Aerial view of Kiwanis Place (104 Avenue and 120 Street) front entrance with Disabled Adult Transit Service bus.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2Mzk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5ODk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking East Towards Downtown,"Aerial views, Buildings, Cityscapes, Clouds",,26 July 2011 (17:26:18),EA-784-668,Aerial view taken from 104 Avenue and 120 Street looking east along 103 Avenue towards downtown; downtown skyline in the background.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NDA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5OTA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking East Towards Downtown,"Aerial views, Buildings, Clouds, Streets",,26 July 2011 (17:26:53),EA-784-669,"Aerial view taken from 120 Street looking east along 104 Avenue; includes Grant MacEwan, Epcor and CN Tower.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NDE=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5OTE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking Southwest Towards Glenora,"Aerial views, Buildings, Spring",,[ca. 2009],EA-784-67,"Includes The Dakota and Parkview Manor, high-rises along Jasper Avenue (Bristol Tower, Top of the Valley, Valleyview Manor, The Gainsborough, The Athabascan, The Glenora and Fontaine), the steeple of the Robertson-Wesley United Church, High Street condos, and Plaza 124 and The Guardian on 124 Street.
Note - compare with EA-784-65 and 66.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTI4MjQ=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MjkzNTE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking East Towards Downtown,"Aerial views, Buildings, Cityscapes, Clouds, Trees",,26 July 2011 (17:27:54),EA-784-670,Aerial view taken from 120 Street looking east along 104 Avenue towards downtown; downtown skyline in the background.,https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NDM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5OTM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking Southeast Towards Jasper Avenue,"Aerial views, Buildings, Cityscapes, Clouds, Trees",,27 July 2011 (20:17:48),EA-784-671,"Aerial view taken from 104 Avenue and 120 Street looking southeast; includes Edmonton Academy, low rise buildings on 119 Street and Rideau Tower.
Note: see colour version of image EA-784-672",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NDI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5OTI=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking Southeast Towards Jasper Avenue,"Aerial views, Buildings, Cityscapes, Clouds, Trees",,27 July 2011 (20:17:48),EA-784-672,"Aerial view taken from 104 Avenue and 120 Street looking southeast; includes Edmonton Academy, low rise buildings on 119 Street and Rideau Tower.
Note: see b&w version of image EA-784-671.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NDQ=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5OTQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking East Towards Downtown,"Aerial views, Buildings, Cityscapes, Clouds, Trees",,27 July 2011 (20:18:37),EA-784-673,"Aerial view taken from 104 Avenue and 120 Street looking east across towards downtown; downtown skyline in the background.
Note: see b&w version of image EA-784-674.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NDU=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5OTU=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking East Towards Downtown,"Aerial views, Buildings, Cityscapes, Clouds, Trees",,27 July 2011 (20:18:37),EA-784-674,"Aerial view taken from 104 Avenue and 120 Street looking east across towards downtown; downtown skyline in the background.
Note: see colour version of image EA-784-673.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NDY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5OTY=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking East Towards Downtown,"Aerial views, Buildings, Cityscapes, Clouds, Trees",,27 July 2011 (20:19:14),EA-784-675,"Aerial view taken from 120 Street looking east along 104 Avenue towards downtown; downtown skyline in the background.
Note: see colour version of image EA-784-676",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NDc=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5OTc=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking East Towards Downtown,"Aerial views, Buildings, Cityscapes, Clouds, Trees",,27 July 2011 (20:19:14),EA-784-676,"Aerial view taken from 120 Street looking east along 104 Avenue towards downtown; downtown skyline in the background.
Note: see b&w version of image EA-784-676 - though note how this image is slightly cropped on the bottom",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NDg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5OTg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking East Towards Downtown,"Aerial views, Buildings, Cityscapes, Clouds, Trees",,27 July 2011 (20:19:54),EA-784-677,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: see colour version of image EA-784-678 - though note how this image is slightly cropped on the bottom",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NDk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=Mjk5OTk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking East Towards Downtown,"Aerial views, Buildings, Cityscapes, Clouds, Trees",,27 July 2011 (20:19:54),EA-784-678,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: see b&w version of image EA-784-677",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NTA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzAwMDA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Illuminada,"Aerial views, Buildings, Clouds, Trees",,27 July 2011 (20:20:25),EA-784-679,"Aerial view taken from 104 Avenue and 120 Street looking south along 120 Street towards Jasper Avenue; includes Allin Clinic.
Note: for colour version on image see EA-784-680.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NTE=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzAwMDE=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Illuminada,"Aerial views, Buildings, Clouds, Trees",,27 July 2011 (20:20:25),EA-784-680,"Aerial view taken from 104 Avenue and 120 Street looking south along 120 Street towards Jasper Avenue; includes Allin Clinic.
Note: for b&w version of image see EA-784-679.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NTI=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzAwMDI=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking East Towards Downtown,"Aerial views, Buildings, Cityscapes, Clouds, Trees",,27 July 2011 (20:28:32),EA-784-681,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: for b&w version of image see EA-784-682.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NTM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzAwMDM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking East Towards Downtown,"Aerial views, Buildings, Cityscapes, Clouds, Trees",,27 July 2011 (20:28:32),EA-784-682,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: for colour version of image see EA-784-681.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NTQ=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzAwMDQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking East Towards Downtown,"Aerial views, Buildings, Cityscapes, Clouds, Trees",,27 July 2011 (20:29:32),EA-784-683,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: for colour version of image see EA-784-684.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NTU=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzAwMDU=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking East Towards Downtown,"Aerial views, Buildings, Cityscapes, Clouds, Trees",,27 July 2011 (20:29:32),EA-784-684,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: for b&w version of image see EA-784-683.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NTY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzAwMDY=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking East Towards Downtown,"Aerial views, Buildings, Cityscapes, Clouds, Trees",,27 July 2011 (20:44:15),EA-784-685,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: for b&w version of image see EA-784-686.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NTc=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzAwMDc=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based on content of image.,Photographs,,Chris Bruun,Looking East Towards Downtown,"Aerial views, Buildings, Cityscapes, Clouds, Trees",,27 July 2011 (20:44:15),EA-784-686,"Aerial view taken from 104 Avenue and 120 Street looking east across Oliver towards downtown; downtown skyline in the background.
Note: for colour version of image see EA-784-685.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NTg=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzAwMDg=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Vacant Lot,"Buildings, Excavation",,27 July 2011 (21:44:52),EA-784-687,"Former site of Crosstown Motors (104 Avenue and 120 Street); partial of Oliver Square shopping plaza (Bubbles, Staples).
Note: for b&w version of image see EA-784-688.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NTk=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzAwMDk=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Vacant Lot,"Buildings, Excavation",,27 July 2011 (21:44:52),EA-784-688,"Former site of Crosstown Motors (104 Avenue and 120 Street); partial of Oliver Square shopping plaza (Bubbles, Staples).
Note: for colour version of image see EA-784-687.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NjA=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzAwMTA=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Grant MacEwan,"Aerial views, Buildings",,29 July 2011 (08:00:45),EA-784-691,"Aerial view taken from 104 Avenue and 120 Street of Grant MacEwan at 104 Avenue and 109 Street.
Note: compare with EA-785-692 and EA-784-693.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NjM=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzAwMTM=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Grant MacEwan,"Aerial views, Buildings, Trees",,29 July 2011 (08:01:00),EA-784-692,"Aerial view taken from 104 Avenue and 120 Street of Grant MacEwan at 104 Avenue and 109 Street.
Note: compare with EA-784-691 and EA-784-693.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NjQ=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzAwMTQ=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Grant MacEwan,"Aerial views, Buildings, Trees",,29 July 2011 (08:01:20),EA-784-693,"Aerial view taken from 104 Avenue and 120 Street of Grant MacEwan at 104 Avenue and 109 Street.
Note: compare with EA-784-691 and EA-784-692.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NjU=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzAwMTU=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
Title based content of image.,Photographs,,Chris Bruun,Looking East Towards Downtown,"Aerial views, Buildings, Cityscapes",,29 July 2011 (08:02:08),EA-784-694,"Aerial view taken from 120 Street looking east across Oliver along 104 Avenue; downtown skyline in the background.
Note: for colour version of this image see EA-784-695.",https://archivesphotos.edmonton.ca/Presto/content/GetImage.axd?ctID=YTA5ZDY0NTMtYTg5Ni00MGJjLTgxYWEtYWI4MmYzMTJmZDIx&rID=NTM2NjY=&pID=MTU3&tSize=NTAw&uSesDM=False&rIdx=MzAwMTY=&rCFU=&aw=RGV0YWlsfHNjcmVlbklEXzEwNDYwfGNudHJsSURfNTA1NzY=
